FIPS,Income,Education,Black,Hispanic,Rurality
30007,72933.0,0.9096868172,0.0062250996,0.0377241036,1.0
30009,72463.0,0.9671406381,0.0079691742,0.0307382433,1.0
30011,55704.0,0.9333333333,0.0028208745,0.0126939351,1.0
30013,65018.0,0.9389778007,0.0139811543,0.0539929329,0.2051436965
30015,61903.0,0.9228915663,0.0022233624,0.0319822131,1.0
30017,58850.0,0.9471053243,0.0077596996,0.0347934919,0.2224656611
30019,56695.0,0.9665787159,0.0012247397,0.037966932,1.0
30021,60663.0,0.9433327997,0.0059023837,0.0380249716,0.2533557047
30023,56648.0,0.9279873384,0.0045487439,0.0362865709,0.2891412801
30025,66776.0,0.9695652174,0.0053440214,0.0210420842,1.0
30027,63717.0,0.9423552988,0.00382263,0.0255691471,0.4737026035
30029,74150.0,0.9562239275,0.0031492184,0.039488384,0.514953477
30031,90942.0,0.9716415082,0.0048097841,0.0549327975,0.3475622058
30033,53069.0,0.963963964,0.0041288192,0.0107349298,1.0
30035,51416.0,0.8557518933,0.0034535969,0.0311558527,1.0
30037,47927.0,0.8910447761,0.0119760479,0.0431137725,1.0
30039,65695.0,0.929517134,0.0055632823,0.0314325452,1.0
30041,51435.0,0.9122019355,0.0058982551,0.0376013763,0.397510577
30043,85163.0,0.9397865854,0.0056713673,0.0307326793,1.0
30045,57166.0,0.9407806191,0.0009555662,0.0320114668,1.0
30047,60882.0,0.9298959947,0.0041694163,0.0451136841,0.8212886234
30049,76816.0,0.9485044353,0.0050259295,0.0420205037,0.2619728629
30051,60846.0,0.811419985,0.0075987842,0.0126646403,1.0
30053,51941.0,0.9188187245,0.0042932176,0.0319707696,0.7793871017
30055,56696.0,0.9647577093,0.0059665871,0.0202863962,1.0
30057,73316.0,0.9538439756,0.0080873858,0.0440079824,1.0
30059,55193.0,0.9549314174,0.0067600193,0.0251086432,1.0
30061,58832.0,0.9332034512,0.005697446,0.0410609037,1.0
30063,72882.0,0.9657812234,0.0048338517,0.0498403762,0.2528196605
30065,55991.0,0.9037250787,0.0099849284,0.0446495855,1.0
30067,63958.0,0.9668874172,0.0046360945,0.0363067642,0.4561107556
30069,50164.0,0.987804878,0.0018050542,0.0180505415,1.0
30071,53212.0,0.9534960422,0.0016474465,0.0320075312,1.0
30073,47659.0,0.8679018287,0.0050612245,0.0269387755,1.0
30075,56746.0,0.8950892857,0.0017211704,0.0281124498,1.0
30077,61354.0,0.9314399421,0.0123370251,0.0329454647,1.0
30079,52555.0,0.8845750262,0.0035971223,0.0386690647,1.0
30081,70624.0,0.9325071662,0.0040847962,0.0439272697,0.8444786526
30083,74540.0,0.9623414376,0.0054595901,0.0568334378,0.4324253764
30085,51596.0,0.9182144021,0.0045547049,0.0309138482,1.0
30087,60218.0,0.9136161147,0.0035539216,0.0447303922,1.0
30089,54599.0,0.9222154964,0.003069278,0.0369044139,1.0
30091,58094.0,0.9145557656,0.0034305317,0.0388793596,1.0
30093,58406.0,0.9400812041,0.0057480748,0.0465071507,0.1387584322
30095,81392.0,0.9307365868,0.0025073586,0.0378284095,1.0
30097,70052.0,0.9636363636,0.0037204358,0.0310922137,1.0
30099,71393.0,0.9090909091,0.0026438569,0.0222395023,1.0
30101,52399.0,0.8619834711,0.0167543347,0.0451977401,1.0
30103,61560.0,0.9489291598,0.0,0.0479274611,1.0
30105,63507.0,0.9465280356,0.0058870752,0.0256890554,1.0
30107,47545.0,0.9260493005,0.003889159,0.0437530384,1.0
30109,56108.0,0.9731457801,0.0043956044,0.0483516484,1.0
30111,70221.0,0.9526820721,0.0060113672,0.0676644639,0.1648445041
31001,66695.0,0.9186729301,0.0104857762,0.1274798537,0.205031245
31003,65907.0,0.9309623431,0.004443034,0.0423675024,1.0
31005,54974.0,0.9791666667,0.0,0.0048543689,1.0
31007,67307.0,0.9045801527,0.0163204748,0.0860534125,1.0
31009,52512.0,0.9601328904,0.004587156,0.0298165138,1.0
31011,66345.0,0.9380364807,0.0058380414,0.0459510358,1.0
31013,66613.0,0.9235024285,0.0182379349,0.1309390198,0.2511529238
31015,49077.0,0.9568567026,0.0011594203,0.0226086957,1.0
31017,58896.0,0.9227249619,0.0045566071,0.0662460568,1.0
31019,76686.0,0.9346724055,0.0108093181,0.1091386078,0.3106381279
31021,67113.0,0.9222059132,0.0083246618,0.0376096328,1.0
31023,74710.0,0.9177987962,0.0081569926,0.0634826812,1.0
31025,83291.0,0.957879487,0.00801574,0.0431392553,0.7497932175
31027,69895.0,0.9614626277,0.0048414427,0.0267489712,1.0
31029,67334.0,0.8850894632,0.0059076262,0.1608485499,1.0
31031,55132.0,0.9743390358,0.0050983248,0.0335032775,1.0
31033,60177.0,0.9292022152,0.0078608112,0.0911854103,0.3417828475
31035,67568.0,0.9414715719,0.0076847613,0.0999018967,1.0
31037,70792.0,0.7672532517,0.0518644709,0.4805035018,0.3836703837
31039,65814.0,0.9208002646,0.0044853106,0.1235703072,1.0
31041,65151.0,0.9401475813,0.0080332672,0.040449863,1.0
31043,70126.0,0.8109032847,0.0823772804,0.4191743464,0.2060513391
31045,54925.0,0.9569998037,0.0168449527,0.0533628427,0.3987071594
31047,67619.0,0.7783046444,0.0667635458,0.3752958273,0.5670855626
31049,58676.0,0.9129172714,0.0021378942,0.0839123463,1.0
31051,67521.0,0.8426695256,0.0063740667,0.158076853,1.0
31053,66833.0,0.8920440636,0.009573238,0.1843655041,0.2387870961
31055,77747.0,0.9148081697,0.1100145876,0.1469806968,0.0243616195
31057,55818.0,0.9515625,0.0083279949,0.0730301089,1.0
31059,69021.0,0.9466148993,0.005407354,0.0394736842,1.0
31061,58346.0,0.9417566933,0.0060176991,0.0378761062,1.0
31063,62676.0,0.9289838337,0.0061895551,0.0352030948,1.0
31065,59530.0,0.905533476,0.0065847234,0.0524582968,1.0
31067,66947.0,0.927513332,0.0070259776,0.0358694647,0.4405639513
31069,44135.0,0.9518459069,0.0039018952,0.0562987737,1.0
31071,51135.0,0.9544383346,0.0028360749,0.0164492343,1.0
31073,73056.0,0.9554183813,0.0102869518,0.0644288035,1.0
31075,63607.0,0.9264705882,0.0017699115,0.0212389381,1.0
31077,60686.0,0.9348109518,0.0067598017,0.034249662,1.0
31079,69725.0,0.8469579134,0.0309178899,0.3301123848,0.1239526194
31081,84805.0,0.9708255742,0.0046136101,0.0477089231,1.0
31083,63159.0,0.925070688,0.0068965517,0.029228243,1.0
31085,59966.0,0.946875,0.0082742317,0.0839243499,1.0
31087,55551.0,0.9321021184,0.0039184953,0.0442789969,1.0
31089,65815.0,0.9304688634,0.0054493213,0.0596452987,1.0
31091,53010.0,0.9370629371,0.0,0.0250368189,1.0
31093,68795.0,0.9524450426,0.0056687605,0.0350850314,1.0
31095,63707.0,0.931096108,0.005528778,0.0574142331,0.4459944751
31097,64134.0,0.8839499601,0.0713736052,0.1152366295,1.0
31099,77458.0,0.9401913876,0.0033973412,0.0726735598,1.0
31101,57160.0,0.9078341014,0.0081350918,0.0946628867,0.4335932813
31103,52077.0,0.9682539683,0.0,0.0260869565,1.0
31105,59686.0,0.8922585794,0.0048647005,0.0960778352,1.0
31107,60057.0,0.9274882343,0.0051819716,0.0309713184,1.0
31109,71171.0,0.9348730702,0.0420059011,0.0867083338,0.0973038486
31111,63632.0,0.9344152022,0.011029522,0.094170538,0.3199330949
31113,66333.0,0.9818181818,0.0030534351,0.0290076336,1.0
31115,61608.0,1.0,0.0185810811,0.0371621622,1.0
31117,55174.0,0.9638554217,0.0052219321,0.0078328982,1.0
31119,68218.0,0.9219711642,0.0125185954,0.164903023,0.2735984263
31121,72297.0,0.9240295749,0.0045132173,0.0616376531,1.0
31123,62245.0,0.9088599555,0.0053285968,0.1485346359,1.0
31125,61228.0,0.926483233,0.0076359194,0.0277947465,1.0
31127,65868.0,0.8943494263,0.0146975692,0.0333521764,1.0
31129,58951.0,0.9214100906,0.0029304029,0.0393162393,1.0
31131,76448.0,0.9347648818,0.0104071013,0.0909090909,0.5588235294
31133,55574.0,0.8787706318,0.0083598726,0.0195063694,1.0
31135,71521.0,0.9265822785,0.0075134168,0.0576028623,1.0
31137,70550.0,0.9205699312,0.0045268853,0.072098929,0.391837645
31139,78454.0,0.9440064686,0.0052061926,0.0312371558,1.0
31141,76785.0,0.8979008486,0.0110375914,0.2425091739,0.2757756007
31143,79938.0,0.9331131296,0.0040168324,0.0682861515,1.0
31145,60614.0,0.953423898,0.0131969016,0.0626374677,0.3090076621
31147,60839.0,0.9168011476,0.0046820133,0.0251007933,0.4749078897
31149,56969.0,0.9425531915,0.0015735641,0.0236034618,1.0
31151,76586.0,0.7982963853,0.0114050155,0.2971487461,0.5130842429
31153,101902.0,0.9567340965,0.0429744955,0.1182874238,0.0515676481
31155,85732.0,0.9608902612,0.0059668414,0.0281293952,0.7853487746
31157,57571.0,0.8949205437,0.0074231771,0.2413512984,0.30428999
31159,81819.0,0.9491785521,0.0078659951,0.0305019524,0.5756147425
31161,59842.0,0.899862069,0.0064935065,0.0570211039,1.0
31163,57592.0,0.9130028064,0.0067046597,0.0284948039,1.0
31165,61344.0,0.9536817102,0.0051993068,0.0597920277,1.0
31167,78112.0,0.9518102372,0.0090505464,0.0725751366,0.7333105101
31169,63574.0,0.9443807339,0.007869124,0.035203976,1.0
31171,56844.0,0.9306930693,0.0132939439,0.0561299852,1.0
31173,57810.0,0.9236599892,0.0057953332,0.0558182095,1.0
31175,56604.0,0.9436232382,0.0052342971,0.037886341,1.0
31177,88234.0,0.9594904991,0.008698941,0.0358831316,0.616534867
31179,68309.0,0.9510899432,0.016811829,0.1016811829,0.3833144271
31181,57002.0,0.9393939394,0.0074604596,0.0632646971,1.0
31183,56377.0,0.9778481013,0.0038709677,0.0425806452,1.0
31185,73671.0,0.917466611,0.0171356924,0.063039844,0.4358938053
32001,72065.0,0.9202097666,0.0222454753,0.1571522691,0.3434315723
32003,75103.0,0.8681388995,0.1269320496,0.3213402706,0.0126892496
32005,82025.0,0.93741559,0.0071652034,0.1309920274,0.297304397
32007,85829.0,0.872139204,0.0103512423,0.2618017056,0.5179881569
32009,59057.0,0.7731481481,0.0394021739,0.1902173913,1.0
32011,81661.0,0.9551166966,0.0146061555,0.1220657277,1.0
32013,81500.0,0.8723516484,0.0091036415,0.2766106443,0.3898756147
32015,87398.0,0.892462053,0.0084936731,0.233142659,1.0
32017,67577.0,0.9408820769,0.0312219227,0.0700808625,1.0
32019,75195.0,0.8766995801,0.012063979,0.2027227841,0.4462564362
32021,58039.0,0.9072605247,0.0395318021,0.1395759717,1.0
32023,63071.0,0.8665540541,0.0388011486,0.1790559943,0.2731678006
32027,66928.0,0.8563334682,0.0383406662,0.2388434947,1.0
32029,88684.0,0.8987455197,0.0169978453,0.101029447,0.8913255361
32031,84282.0,0.8868885889,0.0254868259,0.2648316741,0.0417170272
32033,70635.0,0.8829356146,0.0307439568,0.1678009857,0.5093612335
32510,72823.0,0.8909388413,0.021676201,0.2666620718,0.0597895598
33001,91333.0,0.9380710452,0.0068586895,0.0237439833,0.5445412448
33003,77303.0,0.9557450364,0.0059487492,0.0180178462,0.8947851598
33005,84008.0,0.9398859625,0.0086611843,0.0271418092,0.6911899343
33007,59592.0,0.8953341225,0.0085426495,0.0243529262,0.6911219138
33009,81537.0,0.9389441446,0.0137740751,0.0292229403,0.6567527821
33011,103181.0,0.9298567166,0.0281312448,0.088163443,0.2443720932
33013,91357.0,0.9371508629,0.0180009293,0.0282617137,0.5464995319
33015,109660.0,0.9610440998,0.0089775452,0.0384391108,0.2901017264
33017,84762.0,0.9465695135,0.0126610779,0.033052393,0.3673647136
33019,74730.0,0.9114370929,0.0098933339,0.021560645,0.7813668346
34001,75904.0,0.888563278,0.144491721,0.205422709,0.1493512643
34003,116157.0,0.9291410677,0.0568204599,0.2329525047,0.0012105904
34005,102384.0,0.9440004096,0.176167548,0.0998898047,0.0976962716
34007,82678.0,0.8983476179,0.1888747259,0.1951930591,0.0130777386
34009,81007.0,0.9463877489,0.0384525949,0.0838917662,0.1859588718
34011,64240.0,0.8127159775,0.1792930951,0.3611464885,0.2449076236
34013,80005.0,0.8679659993,0.3724282325,0.252549297,0.0001377749
34015,96965.0,0.9399632642,0.1126115757,0.0869325569,0.1131679755
34017,88469.0,0.8788916242,0.1139152227,0.4076561508,0.0
34019,136407.0,0.9580435151,0.0261093998,0.095888096,0.5834722793
34021,95502.0,0.8992559598,0.1882799584,0.2332768274,0.0507796768
34023,104637.0,0.8930061304,0.1047019359,0.2398662379,0.0097652584
34025,117752.0,0.9418510443,0.0634770745,0.1299410858,0.0512884255
34027,134308.0,0.9510717627,0.0357740614,0.1628309776,0.0855493486
34029,85239.0,0.9334190911,0.033005308,0.1099731947,0.0369317781
34031,81823.0,0.8510724077,0.0959962602,0.4465703795,0.0283123266
34033,84008.0,0.9009104336,0.1384186844,0.1185833665,0.5315791909
34035,140242.0,0.9384942066,0.0978609227,0.178788678,0.0753153946
34037,109884.0,0.9542133555,0.02734514,0.1272069088,0.4863646764
34039,100031.0,0.8627579002,0.2054245835,0.352678244,0.0
34041,98857.0,0.9398685131,0.0654460145,0.1368424837,0.4322004524
35001,68286.0,0.9040902917,0.0284788545,0.4914292436,0.0398140866
35003,45802.0,0.9758916777,0.0067973856,0.179869281,1.0
35005,51179.0,0.8094262783,0.0165352968,0.5905508095,0.2505640223
35006,47530.0,0.8540205073,0.0139283047,0.3346900672,0.6330045635
35007,54255.0,0.9051173861,0.0084863321,0.4731130151,0.5455719706
35009,53858.0,0.821564596,0.0562873237,0.4623480581,0.1882304357
35011,48234.0,0.8765996344,0.0084490042,0.4025347013,1.0
35013,56233.0,0.8265453568,0.0182895964,0.6797522313,0.2248623389
35015,66485.0,0.8430723722,0.0145665699,0.5207465782,0.2202233848
35017,48454.0,0.8966219163,0.0096097845,0.4795064065,0.404222104
35019,43463.0,0.8315334773,0.0209692451,0.7714352283,1.0
35021,47606.0,0.8877952756,0.0176282051,0.4118589744,1.0
35023,45343.0,0.848978178,0.0118537201,0.5649432535,1.0
35025,60820.0,0.7558187389,0.0342158916,0.6315862471,0.2489154523
35027,59386.0,0.917893401,0.0069898647,0.333666184,0.4552271942
35028,146208.0,0.9831085877,0.0133717342,0.181495577,0.049796591
35029,38641.0,0.7590589673,0.0128772318,0.6764496761,0.4134974633
35031,41427.0,0.8088072337,0.0052473218,0.1237699318,0.6646456887
35033,45685.0,0.9379584352,0.0041232113,0.7877758913,1.0
35035,51298.0,0.8729192848,0.0366819205,0.4002469674,0.5459691328
35037,43312.0,0.876956794,0.0168037603,0.4517038778,0.4034987423
35039,51703.0,0.863876225,0.0068211456,0.6697010733,0.5640561901
35041,51111.0,0.8588518882,0.0208654921,0.4527066589,0.3641811266
35043,81557.0,0.9261333734,0.0233172584,0.4049738354,0.191548974
35045,57296.0,0.86445351,0.0055355293,0.1991464678,0.3520355743
35047,46318.0,0.8571643739,0.0172491375,0.75059997,0.4658284622
35049,78366.0,0.9144310278,0.0100412937,0.4768524456,0.3503807574
35051,40498.0,0.9018584936,0.0101845404,0.302402507,0.333707671
35053,46070.0,0.8469676932,0.0097099543,0.5028503414,0.5105754745
35055,53935.0,0.9335383692,0.0059003052,0.5048103473,0.5457972107
35057,44780.0,0.8653934441,0.013625024,0.4372801126,1.0
35059,45458.0,0.8892045455,0.0229566095,0.4066599395,1.0
35061,56785.0,0.8591923186,0.0143667631,0.610960185,0.2997178663
36001,81193.0,0.9315769202,0.1295399783,0.073451252,0.0956810906
36003,57488.0,0.9162470628,0.0147049367,0.0220788408,0.8850740486
36005,46894.0,0.7529963439,0.300200667,0.5501365302,6.7904613e-07
36007,63590.0,0.9101161369,0.0597826364,0.0571867175,0.2494727782
36009,55944.0,0.892208553,0.0146560847,0.0246031746,0.6180914306
36011,66431.0,0.8892829859,0.036477143,0.0371886957,0.5877531214
36013,56040.0,0.8997368035,0.0205859509,0.0979894468,0.4406887206
36015,60456.0,0.9088482858,0.0578911774,0.0389917,0.2590673575
36017,57407.0,0.8872993306,0.0092987805,0.0258928571,0.8335874629
36019,64282.0,0.8819051088,0.0300198425,0.0344108046,0.6373132272
36021,73112.0,0.9151630263,0.0426988589,0.0637671573,0.8276758161
36023,63890.0,0.9091189156,0.0198461269,0.0356268578,0.4687773719
36025,56163.0,0.9041401562,0.0191848683,0.0500562936,0.9054798231
36027,96374.0,0.91807645,0.1053979472,0.1593168433,0.317396109
36029,70443.0,0.9243553878,0.1280509265,0.0644540436,0.1030856098
36031,70902.0,0.915035618,0.0169136642,0.0288783141,0.8650116369
36033,63624.0,0.8732154591,0.0298481786,0.0288159649,0.702008201
36035,63409.0,0.8849580713,0.017459892,0.0457364935,0.507051234
36037,71749.0,0.9254285167,0.0263519269,0.0488275478,0.6212064123
36039,70789.0,0.8880063981,0.0443457567,0.0682928902,0.7320940519
36041,68529.0,0.8931076179,0.0135773318,0.0216450216,1.0
36043,63771.0,0.9170006524,0.0149788178,0.0299744469,0.5260147325
36045,61664.0,0.9130382358,0.0564349621,0.0795386237,0.4938014582
36047,76353.0,0.8418376426,0.2861290984,0.188596082,0.0
36049,64941.0,0.9136223413,0.0070061775,0.0181934609,1.0
36051,70185.0,0.9257714162,0.0179207953,0.0473037052,0.7137820616
36053,73680.0,0.9328110419,0.0191270304,0.0274353342,0.691601976
36055,73263.0,0.9177525869,0.1463508808,0.1005261316,0.0812016175
36057,61463.0,0.8852401543,0.0265759196,0.1568830011,0.4542719858
36059,140466.0,0.9214587886,0.1167585211,0.1876935547,0.0042908093
36061,100869.0,0.8917320148,0.1297166548,0.2439517707,0.0
36063,65932.0,0.920315719,0.0722152996,0.0409487389,0.2997235101
36065,61566.0,0.8893184719,0.0625826723,0.0723956846,0.3435778137
36067,74388.0,0.9174426339,0.1128041156,0.0606168768,0.1463938252
36069,79364.0,0.9332621595,0.0247568759,0.0584208936,0.448558573
36071,93492.0,0.8967645148,0.1142685351,0.2443689106,0.275821684
36073,65156.0,0.8672520838,0.0428381556,0.0553879971,0.6654933941
36075,68613.0,0.9000659918,0.0110949375,0.034368071,0.6272622846
36077,63863.0,0.9211974522,0.0252137179,0.0456042311,0.7271375846
36079,120930.0,0.9326624408,0.0351315521,0.2083418315,0.3502170619
36081,81399.0,0.8269196907,0.1770685145,0.2807673044,3.07633e-05
36083,82846.0,0.9272470796,0.0765198832,0.0622391011,0.3313163284
36085,93337.0,0.8853629868,0.0897313359,0.1950754758,0.0
36087,105923.0,0.8769955032,0.1047484353,0.2082087516,0.0038985721
36089,57832.0,0.8911067721,0.0181129605,0.0255283336,0.6693516428
36091,94394.0,0.9422731122,0.0203802925,0.040458965,0.2848468636
36093,74791.0,0.9184336199,0.121586972,0.0832259759,0.0884848255
36095,63768.0,0.9198089142,0.0155123734,0.0416542103,0.8303829845
36097,65210.0,0.9079235592,0.0106814417,0.0215342434,1.0
36099,58581.0,0.8461474107,0.0301400352,0.0432470865,0.5791683918
36101,64261.0,0.9179255544,0.015342549,0.0207243766,0.5977731236
36103,123219.0,0.904836603,0.0785788848,0.2306748426,0.0196419209
36105,68063.0,0.8765445383,0.0882507508,0.1933933934,0.7505596256
36107,67616.0,0.9198901417,0.0111285759,0.0243948444,0.6640800743
36109,68222.0,0.958789869,0.0404507619,0.0649491106,0.4410629847
36111,84593.0,0.9174762702,0.0604662897,0.124003883,0.5612341972
36113,73115.0,0.9188281471,0.014729275,0.0310951361,0.3215540715
36115,71396.0,0.9031559406,0.0218162439,0.0296101387,0.7549835242
36117,73028.0,0.9099308572,0.0284820927,0.0537823823,0.7477953179
36119,114020.0,0.8935459164,0.1340600737,0.2752274133,0.0453309599
36121,70775.0,0.8665182787,0.0413841951,0.0371344733,0.8996817251
36123,66155.0,0.8444125045,0.0109104282,0.0249673096,0.6855574393
37001,66395.0,0.885417997,0.2140205955,0.1543660871,0.2644459353
37003,62976.0,0.8557466475,0.0554656869,0.0580703534,0.8908462298
37005,46571.0,0.8311673242,0.0239816611,0.1152354082,1.0
37007,50503.0,0.8242482406,0.4689226835,0.046262045,0.7776921333
37009,54589.0,0.8750121206,0.0088681964,0.0612275062,1.0
37011,55922.0,0.8637541651,0.0390638346,0.062183247,1.0
37013,55960.0,0.8807825928,0.2285245386,0.079067467,0.6302741199
37015,44371.0,0.8197166114,0.5967970689,0.0250561399,1.0
37017,49661.0,0.8855598748,0.3170872338,0.095373762,1.0
37019,76797.0,0.9332941297,0.0870945963,0.057075342,0.3638152649
37021,71218.0,0.9230495243,0.0564514083,0.0856031693,0.2230341582
37023,55616.0,0.8512218903,0.0622155811,0.0856596255,0.4592326139
37025,85540.0,0.9181093957,0.2081319579,0.129574695,0.1727205895
37027,56239.0,0.8278117349,0.0504505175,0.0681113014,0.4282100878
37029,84656.0,0.9298032875,0.0930232558,0.0457933016,0.9475615645
37031,76397.0,0.9270379737,0.0485527544,0.0490411549,0.3059716928
37033,57865.0,0.8365124255,0.3045556189,0.0534046565,0.9982846587
37035,65898.0,0.8749878401,0.0832154028,0.1166327553,0.3515721312
37037,95716.0,0.9038664841,0.1080197001,0.1343354896,0.6403618011
37039,53926.0,0.9142631371,0.0159551387,0.039720952,1.0
37041,60808.0,0.8737734591,0.3161039522,0.0414656972,0.6841990079
37043,53229.0,0.8993554224,0.0139919083,0.0423971679,1.0
37045,61411.0,0.8746421859,0.2047091085,0.0497050642,0.6220118771
37047,50837.0,0.8651046915,0.2920532312,0.0582390615,0.8969638307
37049,61761.0,0.9177295269,0.1977712885,0.077565411,0.3537629071
37051,61511.0,0.9260009436,0.3804462991,0.1311551097,0.1384168638
37053,86047.0,0.9390295458,0.055708543,0.0544107872,0.9588256228
37055,79646.0,0.9522857243,0.0243243243,0.0734715298,0.220804551
37057,63551.0,0.8769982606,0.1038362967,0.0919773003,0.4771443793
37059,76153.0,0.9073043646,0.0635888697,0.0839929146,0.7044156209
37061,52947.0,0.8191306446,0.2373788368,0.2358844911,1.0
37063,81413.0,0.9071167444,0.3298683258,0.1540909253,0.0511308888
37065,49972.0,0.8438569574,0.5662065858,0.0630733945,0.4479550102
37067,65556.0,0.8992224202,0.2559802098,0.1526362806,0.075814841
37069,70898.0,0.8766393768,0.2431916469,0.1160244672,0.7889256705
37071,67076.0,0.8805209654,0.1893172373,0.101921245,0.1886129427
37073,64047.0,0.8960815462,0.296335686,0.0210770569,1.0
37075,51841.0,0.8475514795,0.0162692499,0.032414307,1.0
37077,72896.0,0.8661947711,0.2980769231,0.114484178,0.7143395855
37079,52145.0,0.7783884042,0.3617145641,0.159327813,1.0
37081,65890.0,0.9027797489,0.3500107299,0.1019830286,0.1415668605
37083,48520.0,0.8090737788,0.5268087446,0.0355194723,0.5605898564
37085,70074.0,0.886623482,0.2062101967,0.1556224687,0.6415608529
37087,64553.0,0.9160371569,0.0137210373,0.0506757293,0.4688431123
37089,63765.0,0.9111623553,0.0301434203,0.1296737398,0.3427903097
37091,48964.0,0.8471949509,0.5727651262,0.062098391,0.774452487
37093,60257.0,0.8886240772,0.3431289718,0.1578628366,0.4260973081
37095,49781.0,0.8682634731,0.2823963534,0.0837855437,1.0
37097,84335.0,0.9121405033,0.120314456,0.0957488358,0.3185871993
37099,55462.0,0.8978229836,0.0222999955,0.0798671871,0.6666589343
37101,79666.0,0.8947712375,0.1782976173,0.1693372735,0.5300394909
37103,53001.0,0.8645591647,0.2736942878,0.0540368046,1.0
37105,62680.0,0.8513791214,0.1777091815,0.2178380232,0.4210160386
37107,51601.0,0.8247922619,0.4061572092,0.0917934238,0.618119807
37109,79109.0,0.8999416928,0.0598170891,0.0837627384,0.7373920055
37111,53697.0,0.8612028879,0.0390038536,0.0708128216,0.7301135089
37113,58765.0,0.9003686113,0.0141362074,0.1020514423,0.7471767439
37115,59505.0,0.9085423944,0.0154954465,0.0378777581,1.0
37117,49033.0,0.8330814759,0.4080757215,0.0449946379,0.7493531841
37119,84796.0,0.907949829,0.3099473146,0.1594473151,0.0084438835
37121,56746.0,0.8970917226,0.0080005334,0.0579371958,1.0
37123,55005.0,0.8395684612,0.1672608779,0.1590952655,1.0
37125,78955.0,0.9273456924,0.103668918,0.0781586185,0.4954325308
37127,65457.0,0.8639873798,0.4135120299,0.0835516981,0.496714752
37129,79106.0,0.9356466368,0.117533033,0.0791954851,0.0171066273
37131,44182.0,0.8453735014,0.5480705953,0.0270415794,0.8835212638
37133,66982.0,0.9322696478,0.1374744941,0.1424727157,0.362667175
37135,86736.0,0.9322213766,0.1131013238,0.1051677665,0.2904449346
37137,61996.0,0.900305499,0.1687998068,0.0527247847,1.0
37139,59463.0,0.8999928566,0.3485184828,0.0618907441,0.4505275094
37141,72161.0,0.9053306146,0.1196567476,0.0883670699,0.6100858761
37143,61157.0,0.8672403196,0.2058010017,0.0340136054,1.0
37145,64466.0,0.8908571429,0.2578453331,0.065178549,0.7570146047
37147,60268.0,0.9091361783,0.3551356506,0.0803739172,0.2685161798
37149,59012.0,0.9187331363,0.0400299103,0.0580757727,0.9141659768
37151,59336.0,0.8395988732,0.0680193682,0.1425219385,0.6018408695
37153,50242.0,0.8417847805,0.3112654759,0.0804271808,0.4450472687
37155,42180.0,0.7888203711,0.2285349125,0.1114216334,0.7601476015
37157,58508.0,0.8438811558,0.1850342636,0.0730128191,0.6091705454
37159,65139.0,0.8806459802,0.1635094058,0.1215342112,0.4220731915
37161,50714.0,0.8659725911,0.0921886211,0.0595050911,0.6778598473
37163,53637.0,0.8429031933,0.2400798644,0.2243754299,0.8422149197
37165,45604.0,0.8235874132,0.3899232022,0.0431987433,0.5252238544
37167,65784.0,0.8713268231,0.116774989,0.0595595062,0.7282093946
37169,61374.0,0.8990221152,0.0420144074,0.0409821664,0.8052336029
37171,58211.0,0.8264968052,0.0362710252,0.1261509614,0.7568071301
37173,54357.0,0.8714579055,0.0199770049,0.0602903133,1.0
37175,62002.0,0.9383151216,0.0308205908,0.0507913798,0.6041047717
37177,46072.0,0.8052201013,0.3022247905,0.1095059231,1.0
37179,98776.0,0.9044168283,0.1200302591,0.1357953925,0.2763286565
37181,45408.0,0.8543709649,0.5005319023,0.0984137491,0.5327633989
37183,103084.0,0.9395001715,0.1934099263,0.1154472706,0.0515738306
37185,47866.0,0.8672503381,0.4811000212,0.0480993842,1.0
37187,47239.0,0.8555974843,0.4740035471,0.044338654,1.0
37189,62045.0,0.9244430197,0.0178454007,0.0582852342,0.4890359797
37191,56313.0,0.8640803938,0.3080565526,0.1396205113,0.5358850451
37193,50848.0,0.8187498689,0.0439307409,0.076091073,0.6984947475
37195,52620.0,0.8442379113,0.3876662024,0.1267696594,0.3794425264
37197,61626.0,0.8651176713,0.0321649812,0.1263832266,1.0
37199,54913.0,0.88113879,0.0084486218,0.0582426867,1.0
38001,58192.0,0.9237668161,0.0166435506,0.0300508553,1.0
38003,70559.0,0.9533492823,0.0204176767,0.0213499907,0.3967566571
38005,60632.0,0.8848339815,0.0053959965,0.0196692776,1.0
38007,82565.0,0.9461756374,0.0096711799,0.0280464217,1.0
38009,74272.0,0.9400715564,0.0067727201,0.0267758702,1.0
38011,68434.0,0.9019412643,0.0052319498,0.0481339379,1.0
38013,79188.0,0.9273333333,0.0070290534,0.0356138707,1.0
38015,86521.0,0.9519419292,0.0212774467,0.0341359037,0.2430782669
38017,75477.0,0.9582889852,0.0717755981,0.0380267058,0.0909470261
38019,80749.0,0.9308863725,0.0061179088,0.0253058954,1.0
38021,72643.0,0.9135303266,0.0063265306,0.0418367347,1.0
38023,75310.0,0.883854499,0.0192037471,0.0412177986,1.0
38025,87618.0,0.927259887,0.017417268,0.0432943518,1.0
38027,66603.0,0.92740574,0.0035351304,0.0388864339,1.0
38029,65012.0,0.888618874,0.0052729529,0.0139578164,1.0
38031,71345.0,0.9317543155,0.0093683892,0.0187367785,1.0
